date,precip,temp_avg,temp_min,precip_5days_sum,precip_10days_sum,daily_index,cumulative_index
2025-06-22,0.0,11.837892970599,7.921740300400472,63.87084974625181,75.26650762557983,2,131
2025-06-23,0.0,11.459986291241592,8.53809211778946,63.87084974625181,69.97723785056712,2,133
2025-06-24,0.0,10.388261833430875,5.761703817499495,63.87084974625181,66.52174047300485,2,135
2025-06-25,0.0,10.060176739802728,4.387192098749495,63.87084974625181,65.0353182812749,2,137
2025-06-26,0.0,11.195157955177706,7.580222594063287,0.0,63.87084974625182,0,137
2025-06-27,0.0,11.84715584329092,6.508169248569004,0.0,63.87084974625182,0,137
2025-06-28,0.0,11.087488552709374,8.275427322867586,0.0,63.87084974625182,0,137
2025-06-29,0.0,10.143684745484677,7.882190190921051,0.0,63.87084974625182,0,137
2025-06-30,0.0,9.486023139553822,6.255467291298203,0.0,63.87084974625182,0,137
2025-07-01,0.1015003475123746,9.69129157556182,4.952271985707796,0.0,0.0,0,137
2025-07-02,0.2985666277999997,10.113850501998172,5.7713263553643515,0.1015003475123675,0.10150034751238171,0,137
2025-07-03,0.36243615916664257,10.322577496894496,5.605694119435498,0.40006697531236723,0.40006697531238145,0,137
2025-07-04,4.993135455246091,10.962513532178718,7.574690947142756,0.7625031344790097,0.762503134479024,1,138
2025-07-05,0.45292288204437114,10.688760539920622,8.320148050560192,5.755638589725101,5.755638589725115,0,138
2025-07-06,3.190278242233205,10.826216934012223,6.432180383070431,6.208561471769472,6.208561471769486,0,138
2025-07-07,0.0,10.556002729243971,7.6762498963554435,9.297339366490302,9.39883971400269,0,138
2025-07-08,0.0,10.772306864516565,7.869349392105221,8.998772738690302,9.39883971400269,0,138
2025-07-09,0.0,10.094441646200096,8.389759989804475,8.636336579523661,9.39883971400269,0,138
2025-07-10,0.0,9.449604604629144,7.913015152073569,3.643201124277569,9.39883971400269,0,138
2025-07-11,0.0,9.328530100056753,7.620077687389482,3.190278242233198,9.39883971400269,0,138
2025-07-12,0.3303448934450908,9.906304551770404,7.30785397703545,0.0,9.297339366490316,0,138
2025-07-13,0.7098355866073632,10.128595398557025,7.426570522860118,0.3303448934450837,9.329117632135409,1,139
2025-07-14,0.0,9.695614659211458,6.325840058716608,1.040180480052447,9.676517059576128,0,139
2025-07-15,0.0,9.962754369931702,5.246169794430557,1.040180480052447,4.683381604330037,0,139
2025-07-16,0.0,10.588002861070947,7.353178146650237,1.040180480052447,4.230458722285666,0,139
